income_group,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Upper middle income,2020-06-04,2650801191,19703754,2077848,1472374,84786,2077848,1557160,520688,57498.666666666664,44138.333333333336,2307.3333333333335,46445.66666666667,11052.999999999993,113.05555555555475,899.75,-8.527777777777828,891.2222222222222,-778.1666666666674,-168.1874999999997,,,0.054449125330730305,0.040804717188167756,783.8565966601756,31.985046742798147,555.4448990739118,587.4299458167098,196.4266508434657,9.48276967323885,7433.131562977331
Upper middle income,2020-06-05,2650801191,20596690,2140942,1517366,87125,2140942,1604491,536451,55848.166666666664,45247.666666666664,2202.1666666666665,47449.83333333333,8398.333333333336,123.19444444444404,836.7777777777774,-16.111111111111086,820.6666666666663,-697.4722222222223,-87.08333333333333,,,0.054300709695473515,0.040694703546382854,807.6584570992824,32.867421478384266,572.4178807342327,605.285302212617,202.37315488666536,9.620386726964112,7769.98670059825
Upper middle income,2020-06-06,2650801191,21117514,2196426,1564261,88999,2196426,1653260,543166,55331.166666666664,46120.0,2093.1666666666665,48213.166666666664,7118.0,-99.44444444444404,789.6388888888893,-32.47222222222217,757.1666666666671,-856.6111111111111,89.70833333333364,,,0.05383242805124421,0.04051991735665121,828.5894873811379,33.574377551273706,590.1087585560845,623.6831361073581,204.90635127377985,9.614489174686513,7966.464656684999
Upper middle income,2020-06-07,2650801191,21627301,2244305,1612327,90312,2244305,1702639,541666,55487.666666666664,46792.333333333336,2068.1666666666665,48860.5,6627.166666666664,-109.83333333333333,689.9166666666666,-10.583333333333334,679.3333333333333,-789.1666666666666,70.5625000000003,,,0.053042365410401145,0.04024051989368647,846.651573727922,34.069699495619396,608.241389612383,642.3110891080024,204.34048461991958,9.636524893006966,8158.778965932644
Upper middle income,2020-06-08,2650801191,21391608,2288075,1659922,91957,2288075,1751879,536196,55591.0,47362.666666666664,2100.8333333333335,49463.5,6127.5,471.8888888888893,598.2777777777786,9.444444444444494,607.7222222222231,-135.83333333333377,,-22.28645833333349,,0.0524904973459925,0.04018967909705757,863.1635626875649,34.690266592686164,626.1963385393695,660.8866051320557,202.2769575555091,9.349172557717733,8069.86509310045
Upper middle income,2020-06-09,2650801191,22464576,2347282,1706137,94487,2347282,1800624,546658,55528.833333333336,47894.5,2125.8333333333335,50020.333333333336,5508.5,405.44444444444525,585.4166666666666,9.916666666666666,595.3333333333333,-189.888888888888,,32.04687499999993,,0.052474586587760684,0.040253791406401104,885.4990740043016,35.644695015530495,643.6306901448046,679.2753851603351,206.22368884396658,9.570463199564433,8474.63630100655
Upper middle income,2020-06-10,2650801191,22760370,2410774,1753128,97195,2410774,1850323,560451,56839.666666666664,48277.833333333336,2243.8333333333335,50521.66666666667,6317.999999999993,421.0,562.1388888888881,15.888888888888914,578.027777777777,-157.02777777777703,0.5624999999996874,,,0.05252866661658532,0.04031692726070548,909.4510777288993,36.66627294796624,661.3577834325034,698.0240563804696,211.42702134842975,9.441104807003892,8586.222941681182
Upper middle income,2020-06-11,2650801191,22286950,2474488,1801542,99730,2474488,1901272,573216,58679.5,48837.333333333336,2258.8333333333335,51096.16666666667,7583.3333333333285,440.1666666666667,543.8333333333334,19.944444444444418,563.7777777777778,-123.61111111111114,198.75,,-18.013888888888896,0.05245435687266209,0.04030328698300416,933.4868297182684,37.62258759299011,679.6216955524976,717.2442831454877,216.24254657278067,9.006691485268872,8407.627880834161
Upper middle income,2020-06-12,2650801191,20920354,2529599,1851628,101754,2529599,1953382,576217,57763.833333333336,49632.5,2152.6666666666665,51785.166666666664,5978.6666666666715,474.13888888888806,517.0277777777774,35.638888888888836,552.6666666666662,-78.52777777777811,212.097222222222,39.78298611111125,,0.052091193632377075,0.04022534797017235,954.2771478255307,38.38613033126557,698.516360369328,736.9024907005936,217.37465712493713,8.270225438893675,7892.087143701604
Upper middle income,2020-06-13,2650801191,25213801,2585343,1901994,103775,2585343,2005769,579574,58013.666666666664,50165.166666666664,2163.5,52328.666666666664,5685.0,1200.4444444444453,507.97222222222143,37.166666666666664,545.1388888888881,655.3055555555571,240.89583333333303,-40.00868055555566,,0.05173826098618535,0.04013974161262161,975.3062616607222,39.148541336233315,717.5166536282125,756.6651949644457,218.64106669627643,9.752594143214266,9511.76613531256
Upper middle income,2020-06-14,2650801191,25038124,2640152,1952946,105510,2640152,2058456,581696,58232.0,50625.666666666664,2220.5,52846.166666666664,5385.833333333336,1269.388888888888,557.6111111111107,47.25,604.8611111111107,664.5277777777773,159.69444444444468,-13.263888888888758,-24.67361111111115,0.051256864368244934,0.03996360815589405,995.9826519483407,39.8030604325317,736.7380121265383,776.5410725590699,219.44157938927077,9.483591853802357,9445.492964545752
Upper middle income,2020-06-15,2650801191,26015758,2693865,2003932,107403,2693865,2111335,582530,58373.666666666664,50996.666666666664,2339.6666666666665,53336.33333333333,5037.333333333336,1403.7499999999989,583.1388888888893,82.22222222222224,665.3611111111115,738.3888888888873,38.715277777777374,-103.4166666666666,,0.05086971039650268,0.03986948121008291,1016.2455823342053,40.51718414970336,755.9721969356849,796.4893810853882,219.7562012488171,9.657409706870983,9814.299951399109
Upper middle income,2020-06-16,2650801191,26477596,2758856,2054119,110176,2758856,2164295,594561,64042.333333333336,51325.666666666664,2466.8333333333335,53792.5,10249.833333333336,1112.9166666666667,670.0277777777786,62.333333333333336,732.361111111112,380.55555555555475,159.04166666666697,-58.91145833333335,,0.050906184230892736,0.03993539351093352,1040.7630754682273,41.56328297047306,774.9049634405419,816.468246411015,224.29482905721238,9.597309899465575,9988.525767189456
Upper middle income,2020-06-17,2650801191,26244345,2823880,2105296,113053,2823880,2218349,605531,66295.83333333333,52183.0,2542.3333333333335,54725.333333333336,11570.499999999993,1355.3055555555547,708.9444444444453,57.861111111111086,766.8055555555563,588.4999999999984,-172.77083333333334,-1.6128472222220154,,0.05096267539507986,0.04003463319971103,1065.2930176686343,42.64861521257706,794.2112019369467,836.8598171495238,228.43320051911053,9.293718217487996,9900.533125269749
Upper middle income,2020-06-18,2650801191,27461061,2879841,2157608,115792,2879841,2273400,606441,66186.33333333333,53131.333333333336,2646.0,55777.333333333336,10408.999999999993,1905.5555555555559,778.4722222222226,41.666666666666664,820.1388888888893,1085.4166666666665,-75.95138888888872,-24.59375000000007,,0.0509334037125011,0.04020777535982021,1086.4039935464175,43.68188772252593,813.9456128681059,857.6275005906318,228.77649295578576,9.535617070525769,10359.532466348586
Upper middle income,2020-06-19,2650801191,27910635,2969597,2209948,118576,2969597,2328524,641073,64691.166666666664,54185.333333333336,2537.5,56722.833333333336,7968.3333333333285,712.6666666666655,902.25,17.166666666666668,919.4166666666666,-206.75000000000114,32.26388888888931,,,0.05092324579862608,0.039929997235315096,1120.2639451356727,44.732136232090596,833.6905866434704,878.422722875561,241.84122226011178,9.398795526800438,10529.131756376972
Upper middle income,2020-06-20,2650801191,28557387,3037927,2266044,120764,3037927,2386808,651119,66363.83333333333,54879.333333333336,2567.6666666666665,57447.0,8916.833333333328,809.1111111111119,882.8888888888893,17.305555555555504,900.1944444444448,-91.08333333333292,60.666666666666686,,,0.050596445126713165,0.03975210727578378,1146.0410574411878,45.557547057854784,854.852490520101,900.4100375779558,245.63101986323198,9.40028743284483,10773.115349788599
Upper middle income,2020-06-21,2650801191,28176324,3090983,2322720,123279,3090983,2445999,644984,69807.0,55667.5,2589.6666666666665,58257.166666666664,11549.833333333336,1484.361111111112,888.7777777777774,3.111111111111086,891.8888888888885,592.4722222222235,,,,0.050400265903624654,0.03988342866977916,1166.0561382326616,46.506316814160506,876.2331961695576,922.7395129837181,243.31662524894347,9.115651558096566,10629.361453308627
Upper middle income,2020-06-22,2650801191,29847221,3147003,2379231,125401,3147003,2504632,642371,68318.33333333333,56739.166666666664,2569.8333333333335,59309.0,9009.333333333328,2148.2222222222226,934.8888888888881,11.05555555555558,945.9444444444437,1202.277777777779,,,,0.05006763468645294,0.03984775356108653,1187.1893715321632,47.306829507154845,897.5516564870896,944.8584859942445,242.33088553791887,9.48433191833627,11259.698049532075
Upper middle income,2020-06-23,2650801191,29169736,3222063,2434572,128459,3222063,2563031,659032,71150.5,57480.333333333336,2646.1666666666665,60126.5,11024.0,,,,,,,,,0.05011995563065761,0.039868556263487086,1215.5053388913313,48.46044299215799,918.4287408146106,966.8891838067685,248.61615508456288,9.053124038853369,11004.120602871722
Upper middle income,2020-06-24,2650801191,30131066,3298683,2491613,131330,3298683,2622943,675740,75092.5,58464.0,2664.6666666666665,61128.666666666664,13963.833333333336,,,,,,,,,0.050069711770328214,0.03981285864692061,1244.4098075705142,49.54351176764656,939.9471406831732,989.4906524508198,254.91915511969452,9.134271465309034,11366.776996442055
Upper middle income,2020-06-25,2650801191,31083557,3379507,2550383,133995,3379507,2684378,695129,77580.5,59794.666666666664,2603.8333333333335,62398.5,15182.0,,,,,,,,,0.04991659147854736,0.03964927428764018,1274.9002118582493,50.54886818933831,962.1177961814187,1012.6666643707571,262.23354748749244,9.197660191264584,11726.098926443405
Upper middle income,2020-06-26,2650801191,28618707,3464830,2610926,136641,3464830,2747567,717263,,,,,,,,,,,,,,0.04973163529770157,0.039436566873410815,1307.0878388631295,51.54705696674783,984.9573060645271,1036.504363031275,270.5834758318546,8.25977234092293,10796.247978598407
Upper middle income,2020-06-27,2650801191,32233741,3541538,2673504,139267,3541538,2812771,728767,,,,,,,,,,,,,,0.04951238476221491,0.039323875672095006,1336.0255050526723,52.53770085543922,1008.564508374706,1061.1022092301453,274.92329582252705,9.101622233052419,12159.999440712489
Upper middle income,2020-06-28,2650801191,32675303,3612486,2737999,141024,3612486,2879023,733463,,,,,,,,,,,,,,0.04898328356529281,0.039037936756017876,1362.7902432913913,53.200519329327555,1032.8948882685181,1086.0954075978457,276.6948356935456,9.045101628075514,12326.576248320389
